ticker,variable,group,observations,available,status,descriptive_nonmissing_share,selected_by_a_recorded_primary_model,training_eligible_share,first_eligible_origin,coverage_note,coverage,clears_gate
MTRN,sales_yield,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,fcf_equipment_yield,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,dividend_yield,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,earnings_yield_relative,valuation,129,117,implemented,0.9069767441860463,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,90.69767441860463,100.0
MTRN,earnings_yield_percentile,valuation,129,117,implemented,0.9069767441860463,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,90.69767441860463,100.0
MTRN,fcf_equipment_yield_relative,valuation,129,117,implemented,0.9069767441860463,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,90.69767441860463,100.0
MTRN,pe_percentile,valuation,129,117,implemented,0.9069767441860463,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,90.69767441860463,100.0
MTRN,peer_earnings_yield_gap,valuation,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,momentum_1,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,momentum_3,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,momentum_6,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,momentum_12,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,relative_momentum,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,industry_momentum_relative,momentum,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,vol_21,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,vol_63,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,vol_252,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,beta_252,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,idio_vol,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,downside_deviation,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,drawdown_252,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,log_dollar_volume,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,turnover,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,amihud,risk,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,industry_vol,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,sector_return,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,semis_return,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,defense_return,industry,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,driver_vol,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,copper_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,gold_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,silver_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,gas_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,oil_return,business,129,129,implemented,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,pe,valuation,129,129,reported; reciprocal/related representation tested instead where redundant,1.0,False,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,pb,valuation,129,129,reported; reciprocal/related representation tested instead where redundant,1.0,False,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,ps,valuation,129,129,reported; reciprocal/related representation tested instead where redundant,1.0,False,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,pe_relative,valuation,129,117,reported; reciprocal/related representation tested instead where redundant,0.9069767441860463,False,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,90.69767441860463,100.0
ATI,industry_relative,market,129,129,implemented in the compact model,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ATI,driver_return,business,129,129,implemented in the compact model,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,industry_relative,market,129,129,implemented in the compact model,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
CRS,driver_return,business,129,129,implemented in the compact model,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,industry_relative,market,129,129,implemented in the compact model,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
ENTG,driver_return,business,129,129,implemented in the compact model,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,industry_relative,market,129,129,implemented in the compact model,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
MTRN,driver_return,business,129,129,implemented in the compact model,1.0,True,1.0,2022-12-31,descriptive_nonmissing_share: origins from December 2015; training_eligible_share: share of the 44 outer training windows in which the variable passed the 70% gate.,100.0,100.0
