task,horizon,ticker,expanded,reduced,sample,comparison_type,metric,fallback_origins,identical_share,n,mean_loss_reduction,lo,hi,pvalue,bootstrap_se,block,replications,confidence,monte_carlo_resolution,interpretation
market_relative_return,1,ATI,boost_full,ridge_full,operational,isolating: same history and target,MSE,0,1.0,44,0.0,0.0,0.0,1.0,0.0,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A1_market,historical_mean,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,-0.0001880113339044258,-0.001858248104186209,0.0016779712775215434,0.789,0.0008925421633693473,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A1_market,historical_mean,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,-0.0001880113339044258,-0.0013998911080657145,0.0008883322800566761,0.827,0.0005772683951123528,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A1_market,historical_mean,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,-0.0001880113339044258,-0.0011088900522049738,0.0005507755749234052,0.819,0.0004210529646671328,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A2_financial,A1_market,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.0001880113339044258,-0.0016779712775215434,0.001858248104186209,0.789,0.0008925421633693473,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A2_financial,A1_market,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.0001880113339044258,-0.0008883322800566761,0.0013998911080657145,0.827,0.0005772683951123528,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A2_financial,A1_market,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.0001880113339044258,-0.0005507755749234052,0.0011088900522049738,0.819,0.0004210529646671328,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A3_valuation,A2_financial,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,-0.002507708840031801,-0.005949234195795303,0.00012997622206081485,0.115,0.0016483953182375142,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A3_valuation,A2_financial,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,-0.002507708840031801,-0.006559413155596178,0.00021208965995274273,0.215,0.0018758541965528046,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A3_valuation,A2_financial,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,-0.002507708840031801,-0.007257634885974037,0.0,0.304,0.001988349641022992,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A4_momentum,A3_valuation,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0010775462387810914,-0.0009822594144986603,0.003927308982844888,0.449,0.0012954614043044837,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A4_momentum,A3_valuation,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0010775462387810914,-0.0008128747237466758,0.003785754844015408,0.416,0.0012015510622172692,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A4_momentum,A3_valuation,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0010775462387810914,-0.0007296821225558973,0.003482798457312251,0.422,0.0010758904483736936,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A5_risk,A4_momentum,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,0.0011716708696499554,-0.00045588693535613664,0.003853931226453461,0.272,0.0011662656497248992,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A5_risk,A4_momentum,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,0.0011716708696499554,-0.0005704268787044571,0.0037227310842283257,0.287,0.0011564608961725004,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A5_risk,A4_momentum,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,0.0011716708696499554,-0.00046449995866187693,0.003461789685764891,0.29,0.00104701980999603,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A6_industry,A5_risk,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,-2.8276486834771537e-05,-0.00022591082197032886,0.00011653248411592621,0.823,8.616606490733001e-05,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A6_industry,A5_risk,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,-2.8276486834771537e-05,-0.00018005163839657993,0.00010498013773109994,0.724,6.879341137431843e-05,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A6_industry,A5_risk,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,-2.8276486834771537e-05,-0.0001558461501354412,8.752095158835887e-05,0.668,5.839711497112074e-05,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A7_business,A6_industry,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-9.518996013593628e-05,-0.0002822656001327416,5.594950723204809e-05,0.255,8.516109327447944e-05,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A7_business,A6_industry,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-9.518996013593628e-05,-0.00027340676265735726,3.170714679452833e-05,0.231,8.05845551779509e-05,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A7_business,A6_industry,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-9.518996013593628e-05,-0.00028436160695902754,2.922500668888523e-05,0.295,8.0683901593028e-05,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A8_transform,A7_business,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,2.905803321128926e-06,-0.00012122123026106001,0.00012298823666456973,0.912,6.197782545361129e-05,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A8_transform,A7_business,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,2.905803321128926e-06,-0.00010642583804377454,0.000112587818288775,0.94,5.522926602191531e-05,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A8_transform,A7_business,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,2.905803321128926e-06,-9.956041360406581e-05,9.369684848485257e-05,0.882,4.9020736957307464e-05,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A9_interaction,A8_transform,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-2.040861401024727e-06,-1.397316927442737e-05,8.55202279472986e-06,0.721,5.6271492176891706e-06,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A9_interaction,A8_transform,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-2.040861401024727e-06,-1.3125503983089691e-05,7.015443042367957e-06,0.725,5.152986601839209e-06,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,A9_interaction,A8_transform,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-2.040861401024727e-06,-1.2016232470377619e-05,6.0512209232267215e-06,0.741,4.705681199163497e-06,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,financial_valuation,financial_only,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.0020033784041493283,-0.0055367084574295365,0.0013285713485844059,0.259,0.0017429147454212214,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,financial_valuation,financial_only,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.0020033784041493283,-0.0057534415749061615,0.0011554410201239135,0.293,0.0017805689778271328,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,financial_valuation,financial_only,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.0020033784041493283,-0.006042706271261273,0.0006450007602025851,0.281,0.001692274211561427,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_valuation,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.0003790523752503333,-0.0010570719057237125,0.00020443048519173937,0.228,0.0003173344687223415,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_valuation,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.0003790523752503333,-0.0009681723823685107,0.00014741768810188773,0.182,0.00028652458749162286,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_valuation,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.0003790523752503333,-0.0009932425063210299,0.00013360790089753062,0.217,0.00029762277250323195,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_financial,operational,isolating: same history and target,MSE,0,0.0,44,-1.6883444355733755e-05,-0.00011871195118593161,7.945553942318744e-05,0.733,5.136533033644926e-05,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_financial,operational,isolating: same history and target,MSE,0,0.0,44,-1.6883444355733755e-05,-0.00011747127618048464,9.775629119241499e-05,0.758,5.484745425702278e-05,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_financial,operational,isolating: same history and target,MSE,0,0.0,44,-1.6883444355733755e-05,-0.0001131133338809155,9.956830036672464e-05,0.72,5.501358898393175e-05,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_market,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,0.00023783280330794208,-0.0007374707109867196,0.0015233874638853756,0.689,0.0005702868905763933,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_market,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,0.00023783280330794208,-0.0005017134245350282,0.001247701568806152,0.671,0.000435998386771558,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_market,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,0.00023783280330794208,-0.0004781828745483925,0.000985788647439085,0.622,0.00035808819298294365,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_momentum,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-7.995431916018067e-05,-0.0004219905800391317,0.00022531613600707817,0.678,0.0001650601586438332,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_momentum,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-7.995431916018067e-05,-0.00036964881301814275,0.0001681421753852205,0.562,0.0001375847974834196,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_momentum,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-7.995431916018067e-05,-0.00032553348440700385,0.00011970216802231197,0.484,0.00011329615349556891,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_risk,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0010553772624531629,3.0185612677466168e-05,0.0027510739441088867,0.013,0.0007537139644384996,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_risk,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0010553772624531629,3.1656759662389686e-06,0.002851162646203159,0.038,0.0007891014685531624,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_risk,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0010553772624531629,1.5308765552899633e-06,0.003005507927278449,0.024,0.0008120286526692612,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_industry,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,8.325119218053301e-05,-0.00011895623857419908,0.0003058338705582832,0.402,0.00010602493437253331,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_industry,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,8.325119218053301e-05,-8.161979979916492e-05,0.00028559446816143677,0.281,8.813931908735454e-05,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_industry,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,8.325119218053301e-05,-5.8920409368401975e-05,0.00026862885177627796,0.246,7.605088589448402e-05,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_business,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-4.6371780049846934e-05,-0.0015222031430525153,0.001588878562596182,0.871,0.0006816098925047381,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_business,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-4.6371780049846934e-05,-0.0011337898336204735,0.0009616209082341103,0.851,0.0005618742133841935,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_full,without_business,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-4.6371780049846934e-05,-0.0010014640996082354,0.0008597727917003703,0.757,0.00039103488440946896,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,arimax,arma_static,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,-0.001979199677822399,-0.006504126850270295,0.0019424642492740765,0.368,0.002124441331325253,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,arimax,arma_static,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,-0.001979199677822399,-0.0065019756606115395,0.0013189640622091907,0.322,0.0020135264107546493,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,arimax,arma_static,operational,isolating: same history and target,MSE,0,0.2727272727272727,44,-0.001979199677822399,-0.006288391172550481,0.0012157541835183196,0.323,0.001933535125909365,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,distributed_lag1,core_ridge,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.0010037846100692763,-0.002384391594470499,0.00019745410604758313,0.112,0.0006622338595026496,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,distributed_lag1,core_ridge,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.0010037846100692763,-0.0023273522579635073,4.3209920885458755e-05,0.07,0.0006068896239143829,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,distributed_lag1,core_ridge,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.0010037846100692763,-0.002262013911405895,9.471761301088759e-06,0.082,0.0005981939244360711,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,distributed_lag3,core_ridge,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-9.129226406948266e-05,-0.0016526495361864019,0.0014544379152012746,0.926,0.0007718513348996962,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,distributed_lag3,core_ridge,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-9.129226406948266e-05,-0.001259889640457826,0.0009999024280485905,0.943,0.0005911778465468298,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,distributed_lag3,core_ridge,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-9.129226406948266e-05,-0.0009973679353492756,0.0009637862838986398,0.827,0.0004949362187567771,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,forest_full,ridge_full,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0003790523752503333,-0.00020443048519173937,0.0010570719057237125,0.228,0.0003173344687223415,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,forest_full,ridge_full,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0003790523752503333,-0.00014741768810188773,0.0009681723823685107,0.182,0.00028652458749162286,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,forest_full,ridge_full,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0003790523752503333,-0.00013360790089753062,0.0009932425063210299,0.217,0.00029762277250323195,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,boost_full,ridge_full,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0003790523752503333,-0.00020443048519173937,0.0010570719057237125,0.228,0.0003173344687223415,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,boost_full,ridge_full,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0003790523752503333,-0.00014741768810188773,0.0009681723823685107,0.182,0.00028652458749162286,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,boost_full,ridge_full,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0003790523752503333,-0.00013360790089753062,0.0009932425063210299,0.217,0.00029762277250323195,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,pooled_ridge,ridge_full,operational,complete procedure: different training histories,MSE,0,0.0,44,-0.0005889081529854063,-0.0031519010743202816,0.0013454207346052915,0.723,0.0011919775700026073,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,pooled_ridge,ridge_full,operational,complete procedure: different training histories,MSE,0,0.0,44,-0.0005889081529854063,-0.0027169266329810575,0.000984178705446546,0.609,0.0009514079465212786,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,pooled_ridge,ridge_full,operational,complete procedure: different training histories,MSE,0,0.0,44,-0.0005889081529854063,-0.0021960175190817717,0.0007706274875555493,0.463,0.0007512876849139537,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,pooled_forest,forest_full,operational,complete procedure: different training histories,MSE,0,0.0,44,0.0009312318736305163,-0.00015749068744395217,0.002247184292305418,0.12,0.0006223623190301536,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,pooled_forest,forest_full,operational,complete procedure: different training histories,MSE,0,0.0,44,0.0009312318736305163,-0.00021297731259227492,0.002380038485567532,0.166,0.0006898565555176601,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,pooled_forest,forest_full,operational,complete procedure: different training histories,MSE,0,0.0,44,0.0009312318736305163,-0.00028146336898657293,0.0026724529246626447,0.282,0.0007919080555385232,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,pooled_boost,boost_full,operational,complete procedure: different training histories,MSE,0,0.0,44,0.00048616458966619475,-0.00021018636485623744,0.0013195767519868036,0.227,0.00038336826034782005,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,pooled_boost,boost_full,operational,complete procedure: different training histories,MSE,0,0.0,44,0.00048616458966619475,-0.0002406588928451958,0.0013547413288872133,0.244,0.00041186680245161274,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,pooled_boost,boost_full,operational,complete procedure: different training histories,MSE,0,0.0,44,0.00048616458966619475,-0.0002821196369651785,0.0014667945679603216,0.326,0.0004600922859103137,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,business_pair_ridge,ridge_full,operational,complete procedure: different training histories,MSE,0,0.0,44,6.226440945982588e-05,-0.0005572028725117414,0.0007654943770467979,0.881,0.0003345058991591467,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,business_pair_ridge,ridge_full,operational,complete procedure: different training histories,MSE,0,0.0,44,6.226440945982588e-05,-0.0004406875419159382,0.0006374982809903331,0.856,0.0002759364271218409,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,business_pair_ridge,ridge_full,operational,complete procedure: different training histories,MSE,0,0.0,44,6.226440945982588e-05,-0.00030571854816732703,0.0004467356190381289,0.759,0.00019407143430570813,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_rolling84,ridge_full,operational,complete procedure: different training histories,MSE,0,0.022727272727272728,44,-0.00035508742284911187,-0.0008009137107840725,-6.945682990157921e-06,0.041,0.00020009732769448322,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,MTRN,ridge_rolling84,ridge_full,operational,complete procedure: different training histories,MSE,0,0.022727272727272728,44,-0.00035508742284911187,-0.0007782249486922983,6.714224010103454e-06,0.061,0.00020405300088858838,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
