ticker,task,horizon,window,model,date,origin,target_end,actual,prediction,benchmark,train_n,pool_n,high_vol_regime,rate_rising_regime,fallback
CRS,variance,1,expanding,panel_company_effects,2024-07-31,2024-07-31,2024-08-31,0.0005159332832077,0.0009255384883771848,0.0010442760977912291,103,412,1.0,0.0,False
ENTG,variance,1,expanding,panel_company_effects,2024-07-31,2024-07-31,2024-08-31,0.0014778362324907,0.0008751490362727488,0.0007134565636136104,103,412,1.0,0.0,False
MTRN,variance,1,expanding,panel_company_effects,2024-07-31,2024-07-31,2024-08-31,0.0013493874873872,0.0006869441410944254,0.00035413817076352424,103,412,1.0,0.0,False
ENTG,variance,1,expanding,business_pair_ridge,2024-07-31,2024-07-31,2024-08-31,0.0014778362324907,0.0012846487032578283,0.0007134565636136104,103,206,1.0,0.0,False
MTRN,variance,1,expanding,business_pair_ridge,2024-07-31,2024-07-31,2024-08-31,0.0013493874873872,0.0007381475969843831,0.00035413817076352424,103,206,1.0,0.0,False
ATI,variance,1,expanding,business_pair_ridge,2024-07-31,2024-07-31,2024-08-31,0.0004858244153262,0.0005357071121935232,0.0005294420783723915,103,206,1.0,0.0,False
CRS,variance,1,expanding,business_pair_ridge,2024-07-31,2024-07-31,2024-08-31,0.0005159332832077,0.000560227128951002,0.0010442760977912291,103,206,1.0,0.0,False
ATI,return,1,expanding,pooled_ridge,2024-08-31,2024-08-30,2024-09-30,0.0474327261009788,0.0003585590278116571,0.02893721440339755,104,416,1.0,0.0,False
CRS,return,1,expanding,pooled_ridge,2024-08-31,2024-08-30,2024-09-30,0.1023001204290976,0.03395071041742509,0.027139658593813048,104,416,1.0,0.0,False
ENTG,return,1,expanding,pooled_ridge,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,-0.01069890514863732,0.02658784198240298,104,416,1.0,0.0,False
MTRN,return,1,expanding,pooled_ridge,2024-08-31,2024-08-30,2024-09-30,-0.0360219748015853,-0.02275148010010595,0.019433819659243443,104,416,1.0,0.0,False
ATI,return,1,expanding,pooled_forest,2024-08-31,2024-08-30,2024-09-30,0.0474327261009788,0.0160590222816921,0.02893721440339755,104,416,1.0,0.0,False
CRS,return,1,expanding,pooled_forest,2024-08-31,2024-08-30,2024-09-30,0.1023001204290976,0.013215398621246294,0.027139658593813048,104,416,1.0,0.0,False
ENTG,return,1,expanding,pooled_forest,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,0.020645206143581066,0.02658784198240298,104,416,1.0,0.0,False
MTRN,return,1,expanding,pooled_forest,2024-08-31,2024-08-30,2024-09-30,-0.0360219748015853,0.020947797285381764,0.019433819659243443,104,416,1.0,0.0,False
ATI,return,1,expanding,pooled_boost,2024-08-31,2024-08-30,2024-09-30,0.0474327261009788,0.022797986662819892,0.02893721440339755,104,416,1.0,0.0,False
CRS,return,1,expanding,pooled_boost,2024-08-31,2024-08-30,2024-09-30,0.1023001204290976,0.022797986662819892,0.027139658593813048,104,416,1.0,0.0,False
ENTG,return,1,expanding,pooled_boost,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,0.022797986662819892,0.02658784198240298,104,416,1.0,0.0,False
MTRN,return,1,expanding,pooled_boost,2024-08-31,2024-08-30,2024-09-30,-0.0360219748015853,0.022797986662819892,0.019433819659243443,104,416,1.0,0.0,False
ATI,return,1,expanding,panel_company_effects,2024-08-31,2024-08-30,2024-09-30,0.0474327261009788,0.019646094187155766,0.02893721440339755,104,416,1.0,0.0,False
CRS,return,1,expanding,panel_company_effects,2024-08-31,2024-08-30,2024-09-30,0.1023001204290976,0.056641914694848874,0.027139658593813048,104,416,1.0,0.0,False
ENTG,return,1,expanding,panel_company_effects,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,0.025318232414273785,0.02658784198240298,104,416,1.0,0.0,False
MTRN,return,1,expanding,panel_company_effects,2024-08-31,2024-08-30,2024-09-30,-0.0360219748015853,0.02606254404975429,0.019433819659243443,104,416,1.0,0.0,False
ENTG,return,1,expanding,business_pair_ridge,2024-08-31,2024-08-30,2024-09-30,-0.0288253566150576,-0.04791279498104804,0.02658784198240298,104,208,1.0,0.0,False
MTRN,return,1,expanding,business_pair_ridge,2024-08-31,2024-08-30,2024-09-30,-0.0360219748015853,-0.01502191702180189,0.019433819659243443,104,208,1.0,0.0,False
ATI,return,1,expanding,business_pair_ridge,2024-08-31,2024-08-30,2024-09-30,0.0474327261009788,0.0014824869460870506,0.02893721440339755,104,208,1.0,0.0,False
CRS,return,1,expanding,business_pair_ridge,2024-08-31,2024-08-30,2024-09-30,0.1023001204290976,0.01678443262615294,0.027139658593813048,104,208,1.0,0.0,False
ATI,variance,1,expanding,pooled_ridge,2024-08-31,2024-08-30,2024-09-30,0.0004301074454026,0.0007938167285896934,0.0006429145000086635,104,416,1.0,0.0,False
CRS,variance,1,expanding,pooled_ridge,2024-08-31,2024-08-30,2024-09-30,0.0007765839983421,0.0007770377320974521,0.0008025523226762273,104,416,1.0,0.0,False
ENTG,variance,1,expanding,pooled_ridge,2024-08-31,2024-08-30,2024-09-30,0.0008115559911514,0.0011750049110275387,0.0009825351589477325,104,416,1.0,0.0,False
MTRN,variance,1,expanding,pooled_ridge,2024-08-31,2024-08-30,2024-09-30,0.0007069230178147,0.0007060796939558464,0.000659162737881541,104,416,1.0,0.0,False
ATI,variance,1,expanding,pooled_forest,2024-08-31,2024-08-30,2024-09-30,0.0004301074454026,0.0005493297952740144,0.0006429145000086635,104,416,1.0,0.0,False
CRS,variance,1,expanding,pooled_forest,2024-08-31,2024-08-30,2024-09-30,0.0007765839983421,0.0005788118283403248,0.0008025523226762273,104,416,1.0,0.0,False
ENTG,variance,1,expanding,pooled_forest,2024-08-31,2024-08-30,2024-09-30,0.0008115559911514,0.0008229260763715215,0.0009825351589477325,104,416,1.0,0.0,False
MTRN,variance,1,expanding,pooled_forest,2024-08-31,2024-08-30,2024-09-30,0.0007069230178147,0.0005315406288043744,0.000659162737881541,104,416,1.0,0.0,False
ATI,variance,1,expanding,pooled_boost,2024-08-31,2024-08-30,2024-09-30,0.0004301074454026,0.000588046657054944,0.0006429145000086635,104,416,1.0,0.0,False
CRS,variance,1,expanding,pooled_boost,2024-08-31,2024-08-30,2024-09-30,0.0007765839983421,0.0006458243444100166,0.0008025523226762273,104,416,1.0,0.0,False
ENTG,variance,1,expanding,pooled_boost,2024-08-31,2024-08-30,2024-09-30,0.0008115559911514,0.0007810659553655724,0.0009825351589477325,104,416,1.0,0.0,False
MTRN,variance,1,expanding,pooled_boost,2024-08-31,2024-08-30,2024-09-30,0.0007069230178147,0.000551834297895565,0.000659162737881541,104,416,1.0,0.0,False
ATI,variance,1,expanding,panel_company_effects,2024-08-31,2024-08-30,2024-09-30,0.0004301074454026,0.0010451742315481635,0.0006429145000086635,104,416,1.0,0.0,False
CRS,variance,1,expanding,panel_company_effects,2024-08-31,2024-08-30,2024-09-30,0.0007765839983421,0.0010249570415044494,0.0008025523226762273,104,416,1.0,0.0,False
ENTG,variance,1,expanding,panel_company_effects,2024-08-31,2024-08-30,2024-09-30,0.0008115559911514,0.0008735170057441668,0.0009825351589477325,104,416,1.0,0.0,False
MTRN,variance,1,expanding,panel_company_effects,2024-08-31,2024-08-30,2024-09-30,0.0007069230178147,0.0006002827225961092,0.000659162737881541,104,416,1.0,0.0,False
ENTG,variance,1,expanding,business_pair_ridge,2024-08-31,2024-08-30,2024-09-30,0.0008115559911514,0.0009939361741705397,0.0009825351589477325,104,208,1.0,0.0,False
MTRN,variance,1,expanding,business_pair_ridge,2024-08-31,2024-08-30,2024-09-30,0.0007069230178147,0.0008089239701782101,0.000659162737881541,104,208,1.0,0.0,False
ATI,variance,1,expanding,business_pair_ridge,2024-08-31,2024-08-30,2024-09-30,0.0004301074454026,0.0006193502450050658,0.0006429145000086635,104,208,1.0,0.0,False
CRS,variance,1,expanding,business_pair_ridge,2024-08-31,2024-08-30,2024-09-30,0.0007765839983421,0.0006924174338660774,0.0008025523226762273,104,208,1.0,0.0,False
ATI,return,1,expanding,pooled_ridge,2024-09-30,2024-09-30,2024-10-31,-0.212225434171932,-0.035564585160808494,0.029113362133850705,105,420,0.0,0.0,False
CRS,return,1,expanding,pooled_ridge,2024-09-30,2024-09-30,2024-10-31,-0.0619828947719227,0.0101752263737387,0.02785547251605385,105,420,0.0,0.0,False
ENTG,return,1,expanding,pooled_ridge,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,-0.0135777652241819,0.026060097233855734,105,420,0.0,0.0,False
MTRN,return,1,expanding,pooled_ridge,2024-09-30,2024-09-30,2024-10-31,-0.0914537043223648,-0.04105542933943611,0.018905669235806978,105,420,0.0,0.0,False
ATI,return,1,expanding,pooled_forest,2024-09-30,2024-09-30,2024-10-31,-0.212225434171932,0.014937236053229646,0.029113362133850705,105,420,0.0,0.0,False
CRS,return,1,expanding,pooled_forest,2024-09-30,2024-09-30,2024-10-31,-0.0619828947719227,0.013483037324206002,0.02785547251605385,105,420,0.0,0.0,False
ENTG,return,1,expanding,pooled_forest,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,0.014512394670703258,0.026060097233855734,105,420,0.0,0.0,False
MTRN,return,1,expanding,pooled_forest,2024-09-30,2024-09-30,2024-10-31,-0.0914537043223648,0.014907420617895248,0.018905669235806978,105,420,0.0,0.0,False
ATI,return,1,expanding,pooled_boost,2024-09-30,2024-09-30,2024-10-31,-0.212225434171932,0.018149218732218912,0.029113362133850705,105,420,0.0,0.0,False
CRS,return,1,expanding,pooled_boost,2024-09-30,2024-09-30,2024-10-31,-0.0619828947719227,0.018149218732218912,0.02785547251605385,105,420,0.0,0.0,False
ENTG,return,1,expanding,pooled_boost,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,0.018149218732218912,0.026060097233855734,105,420,0.0,0.0,False
MTRN,return,1,expanding,pooled_boost,2024-09-30,2024-09-30,2024-10-31,-0.0914537043223648,0.018149218732218912,0.018905669235806978,105,420,0.0,0.0,False
ATI,return,1,expanding,panel_company_effects,2024-09-30,2024-09-30,2024-10-31,-0.212225434171932,-0.003195085819854636,0.029113362133850705,105,420,0.0,0.0,False
CRS,return,1,expanding,panel_company_effects,2024-09-30,2024-09-30,2024-10-31,-0.0619828947719227,0.03424070558299765,0.02785547251605385,105,420,0.0,0.0,False
ENTG,return,1,expanding,panel_company_effects,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,-0.0009887634845166839,0.026060097233855734,105,420,0.0,0.0,False
MTRN,return,1,expanding,panel_company_effects,2024-09-30,2024-09-30,2024-10-31,-0.0914537043223648,0.01969661038179397,0.018905669235806978,105,420,0.0,0.0,False
ENTG,return,1,expanding,business_pair_ridge,2024-09-30,2024-09-30,2024-10-31,-0.068635892678956,0.002713254940165045,0.026060097233855734,105,210,0.0,0.0,False
MTRN,return,1,expanding,business_pair_ridge,2024-09-30,2024-09-30,2024-10-31,-0.0914537043223648,-0.028797331913591337,0.018905669235806978,105,210,0.0,0.0,False
ATI,return,1,expanding,business_pair_ridge,2024-09-30,2024-09-30,2024-10-31,-0.212225434171932,-0.02300319574320839,0.029113362133850705,105,210,0.0,0.0,False
CRS,return,1,expanding,business_pair_ridge,2024-09-30,2024-09-30,2024-10-31,-0.0619828947719227,0.007141210049985847,0.02785547251605385,105,210,0.0,0.0,False
ATI,variance,1,expanding,pooled_ridge,2024-09-30,2024-09-30,2024-10-31,0.0006507237317952,0.0006738250357013726,0.0005977892327222198,105,420,0.0,0.0,False
CRS,variance,1,expanding,pooled_ridge,2024-09-30,2024-09-30,2024-10-31,0.0006132312209211,0.0007013143752938314,0.0007727427416057304,105,420,0.0,0.0,False
ENTG,variance,1,expanding,pooled_ridge,2024-09-30,2024-09-30,2024-10-31,0.0005321236973048,0.0011436818404526293,0.001089705965604594,105,420,0.0,0.0,False
MTRN,variance,1,expanding,pooled_ridge,2024-09-30,2024-09-30,2024-10-31,0.0009891945625985,0.000674715121981285,0.0008024068540128019,105,420,0.0,0.0,False
ATI,variance,1,expanding,pooled_forest,2024-09-30,2024-09-30,2024-10-31,0.0006507237317952,0.0005702458244800487,0.0005977892327222198,105,420,0.0,0.0,False
CRS,variance,1,expanding,pooled_forest,2024-09-30,2024-09-30,2024-10-31,0.0006132312209211,0.0005960966733838221,0.0007727427416057304,105,420,0.0,0.0,False
ENTG,variance,1,expanding,pooled_forest,2024-09-30,2024-09-30,2024-10-31,0.0005321236973048,0.0009442413945237333,0.001089705965604594,105,420,0.0,0.0,False
MTRN,variance,1,expanding,pooled_forest,2024-09-30,2024-09-30,2024-10-31,0.0009891945625985,0.0006470668090246683,0.0008024068540128019,105,420,0.0,0.0,False
ATI,variance,1,expanding,pooled_boost,2024-09-30,2024-09-30,2024-10-31,0.0006507237317952,0.0006543992390710193,0.0005977892327222198,105,420,0.0,0.0,False
CRS,variance,1,expanding,pooled_boost,2024-09-30,2024-09-30,2024-10-31,0.0006132312209211,0.0006734047587774694,0.0007727427416057304,105,420,0.0,0.0,False
ENTG,variance,1,expanding,pooled_boost,2024-09-30,2024-09-30,2024-10-31,0.0005321236973048,0.0008745361819556098,0.001089705965604594,105,420,0.0,0.0,False
MTRN,variance,1,expanding,pooled_boost,2024-09-30,2024-09-30,2024-10-31,0.0009891945625985,0.0005897937779783523,0.0008024068540128019,105,420,0.0,0.0,False
ATI,variance,1,expanding,panel_company_effects,2024-09-30,2024-09-30,2024-10-31,0.0006507237317952,0.0012071264504345193,0.0005977892327222198,105,420,0.0,0.0,False
CRS,variance,1,expanding,panel_company_effects,2024-09-30,2024-09-30,2024-10-31,0.0006132312209211,0.0011935094861878878,0.0007727427416057304,105,420,0.0,0.0,False
ENTG,variance,1,expanding,panel_company_effects,2024-09-30,2024-09-30,2024-10-31,0.0005321236973048,0.000983917201685109,0.001089705965604594,105,420,0.0,0.0,False
MTRN,variance,1,expanding,panel_company_effects,2024-09-30,2024-09-30,2024-10-31,0.0009891945625985,0.0006107912008677189,0.0008024068540128019,105,420,0.0,0.0,False
ENTG,variance,1,expanding,business_pair_ridge,2024-09-30,2024-09-30,2024-10-31,0.0005321236973048,0.001102951849081163,0.001089705965604594,105,210,0.0,0.0,False
MTRN,variance,1,expanding,business_pair_ridge,2024-09-30,2024-09-30,2024-10-31,0.0009891945625985,0.0007543481592279074,0.0008024068540128019,105,210,0.0,0.0,False
ATI,variance,1,expanding,business_pair_ridge,2024-09-30,2024-09-30,2024-10-31,0.0006507237317952,0.0006211323790635348,0.0005977892327222198,105,210,0.0,0.0,False
CRS,variance,1,expanding,business_pair_ridge,2024-09-30,2024-09-30,2024-10-31,0.0006132312209211,0.000735155780093387,0.0007727427416057304,105,210,0.0,0.0,False
ATI,return,1,expanding,pooled_ridge,2024-10-31,2024-10-31,2024-11-30,0.141529106697902,0.062126889742837296,0.026836581036626343,106,424,0.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2024-10-31,2024-10-31,2024-11-30,0.2979264919339865,0.07641595743145442,0.027007940749186148,106,424,0.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.05670041591049002,0.02516673883845185,106,424,0.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2024-10-31,2024-10-31,2024-11-30,0.1389389449888316,0.04876004264644529,0.017864543070163847,106,424,0.0,1.0,False
ATI,return,1,expanding,pooled_forest,2024-10-31,2024-10-31,2024-11-30,0.141529106697902,0.0774307876739758,0.026836581036626343,106,424,0.0,1.0,False
CRS,return,1,expanding,pooled_forest,2024-10-31,2024-10-31,2024-11-30,0.2979264919339865,0.05338760662048811,0.027007940749186148,106,424,0.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.050693042013027545,0.02516673883845185,106,424,0.0,1.0,False
MTRN,return,1,expanding,pooled_forest,2024-10-31,2024-10-31,2024-11-30,0.1389389449888316,0.04217992432817221,0.017864543070163847,106,424,0.0,1.0,False
ATI,return,1,expanding,pooled_boost,2024-10-31,2024-10-31,2024-11-30,0.141529106697902,0.05577505251202028,0.026836581036626343,106,424,0.0,1.0,False
CRS,return,1,expanding,pooled_boost,2024-10-31,2024-10-31,2024-11-30,0.2979264919339865,0.040873304566885815,0.027007940749186148,106,424,0.0,1.0,False
ENTG,return,1,expanding,pooled_boost,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.040873304566885815,0.02516673883845185,106,424,0.0,1.0,False
MTRN,return,1,expanding,pooled_boost,2024-10-31,2024-10-31,2024-11-30,0.1389389449888316,0.0449052699515565,0.017864543070163847,106,424,0.0,1.0,False
ATI,return,1,expanding,panel_company_effects,2024-10-31,2024-10-31,2024-11-30,0.141529106697902,0.029297702425574106,0.026836581036626343,106,424,0.0,1.0,False
CRS,return,1,expanding,panel_company_effects,2024-10-31,2024-10-31,2024-11-30,0.2979264919339865,0.0676628782071559,0.027007940749186148,106,424,0.0,1.0,False
ENTG,return,1,expanding,panel_company_effects,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.03496068025120186,0.02516673883845185,106,424,0.0,1.0,False
MTRN,return,1,expanding,panel_company_effects,2024-10-31,2024-10-31,2024-11-30,0.1389389449888316,0.03581653837304137,0.017864543070163847,106,424,0.0,1.0,False
ENTG,return,1,expanding,business_pair_ridge,2024-10-31,2024-10-31,2024-11-30,0.0087862708044486,0.03392573938497515,0.02516673883845185,106,212,0.0,1.0,False
MTRN,return,1,expanding,business_pair_ridge,2024-10-31,2024-10-31,2024-11-30,0.1389389449888316,0.021661937928366022,0.017864543070163847,106,212,0.0,1.0,False
ATI,return,1,expanding,business_pair_ridge,2024-10-31,2024-10-31,2024-11-30,0.141529106697902,0.09365054159903324,0.026836581036626343,106,212,0.0,1.0,False
CRS,return,1,expanding,business_pair_ridge,2024-10-31,2024-10-31,2024-11-30,0.2979264919339865,0.09692195006018864,0.027007940749186148,106,212,0.0,1.0,False
ATI,variance,1,expanding,pooled_ridge,2024-10-31,2024-10-31,2024-11-30,0.0004782082350325,0.0009750589111348208,0.0004925089356668022,106,424,0.0,1.0,False
CRS,variance,1,expanding,pooled_ridge,2024-10-31,2024-10-31,2024-11-30,0.0009730191323582,0.0007781541655524085,0.0005874866488204405,106,424,0.0,1.0,False
ENTG,variance,1,expanding,pooled_ridge,2024-10-31,2024-10-31,2024-11-30,0.0007179589242779,0.0010581206932659259,0.0007792360295439608,106,424,0.0,1.0,False
MTRN,variance,1,expanding,pooled_ridge,2024-10-31,2024-10-31,2024-11-30,0.0007763665025596,0.0007000157693060797,0.0009284788936447636,106,424,0.0,1.0,False
ATI,variance,1,expanding,pooled_forest,2024-10-31,2024-10-31,2024-11-30,0.0004782082350325,0.0006657615104976508,0.0004925089356668022,106,424,0.0,1.0,False
CRS,variance,1,expanding,pooled_forest,2024-10-31,2024-10-31,2024-11-30,0.0009730191323582,0.0006929121533696047,0.0005874866488204405,106,424,0.0,1.0,False
ENTG,variance,1,expanding,pooled_forest,2024-10-31,2024-10-31,2024-11-30,0.0007179589242779,0.0007397748845076694,0.0007792360295439608,106,424,0.0,1.0,False
MTRN,variance,1,expanding,pooled_forest,2024-10-31,2024-10-31,2024-11-30,0.0007763665025596,0.0007147978415673956,0.0009284788936447636,106,424,0.0,1.0,False
ATI,variance,1,expanding,pooled_boost,2024-10-31,2024-10-31,2024-11-30,0.0004782082350325,0.0007020060056503923,0.0004925089356668022,106,424,0.0,1.0,False
CRS,variance,1,expanding,pooled_boost,2024-10-31,2024-10-31,2024-11-30,0.0009730191323582,0.0006774168065286539,0.0005874866488204405,106,424,0.0,1.0,False
ENTG,variance,1,expanding,pooled_boost,2024-10-31,2024-10-31,2024-11-30,0.0007179589242779,0.0007556758416194636,0.0007792360295439608,106,424,0.0,1.0,False
MTRN,variance,1,expanding,pooled_boost,2024-10-31,2024-10-31,2024-11-30,0.0007763665025596,0.0006963577925723178,0.0009284788936447636,106,424,0.0,1.0,False
ATI,variance,1,expanding,panel_company_effects,2024-10-31,2024-10-31,2024-11-30,0.0004782082350325,0.0011964151508294034,0.0004925089356668022,106,424,0.0,1.0,False
CRS,variance,1,expanding,panel_company_effects,2024-10-31,2024-10-31,2024-11-30,0.0009730191323582,0.001081600165142377,0.0005874866488204405,106,424,0.0,1.0,False
ENTG,variance,1,expanding,panel_company_effects,2024-10-31,2024-10-31,2024-11-30,0.0007179589242779,0.0009669926955442436,0.0007792360295439608,106,424,0.0,1.0,False
MTRN,variance,1,expanding,panel_company_effects,2024-10-31,2024-10-31,2024-11-30,0.0007763665025596,0.0006534421002553352,0.0009284788936447636,106,424,0.0,1.0,False
ENTG,variance,1,expanding,business_pair_ridge,2024-10-31,2024-10-31,2024-11-30,0.0007179589242779,0.0010961686833184316,0.0007792360295439608,106,212,0.0,1.0,False
MTRN,variance,1,expanding,business_pair_ridge,2024-10-31,2024-10-31,2024-11-30,0.0007763665025596,0.0005889308298588478,0.0009284788936447636,106,212,0.0,1.0,False
ATI,variance,1,expanding,business_pair_ridge,2024-10-31,2024-10-31,2024-11-30,0.0004782082350325,0.0007509330165493797,0.0004925089356668022,106,212,0.0,1.0,False
CRS,variance,1,expanding,business_pair_ridge,2024-10-31,2024-10-31,2024-11-30,0.0009730191323582,0.0007452814627130211,0.0005874866488204405,106,212,0.0,1.0,False
ATI,return,1,expanding,pooled_ridge,2024-11-30,2024-11-29,2024-12-31,-0.0852583913832598,0.0270457704319517,0.02790847379981583,107,428,0.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2024-11-30,2024-11-29,2024-12-31,-0.1253865656432295,0.0663962200283328,0.029539889825679608,107,428,0.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.04661074283476195,0.025013650352152753,107,428,0.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2024-11-30,2024-11-29,2024-12-31,-0.144784726056028,0.04413245574297951,0.018996079536693453,107,428,0.0,1.0,False
ATI,return,1,expanding,pooled_forest,2024-11-30,2024-11-29,2024-12-31,-0.0852583913832598,0.016189944771458038,0.02790847379981583,107,428,0.0,1.0,False
CRS,return,1,expanding,pooled_forest,2024-11-30,2024-11-29,2024-12-31,-0.1253865656432295,0.01620609949750935,0.029539889825679608,107,428,0.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.018829723648135146,0.025013650352152753,107,428,0.0,1.0,False
MTRN,return,1,expanding,pooled_forest,2024-11-30,2024-11-29,2024-12-31,-0.144784726056028,0.010300217731069232,0.018996079536693453,107,428,0.0,1.0,False
ATI,return,1,expanding,pooled_boost,2024-11-30,2024-11-29,2024-12-31,-0.0852583913832598,0.012252799851754,0.02790847379981583,107,428,0.0,1.0,False
CRS,return,1,expanding,pooled_boost,2024-11-30,2024-11-29,2024-12-31,-0.1253865656432295,0.012252799851754,0.029539889825679608,107,428,0.0,1.0,False
ENTG,return,1,expanding,pooled_boost,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.012252799851754,0.025013650352152753,107,428,0.0,1.0,False
MTRN,return,1,expanding,pooled_boost,2024-11-30,2024-11-29,2024-12-31,-0.144784726056028,0.012252799851754,0.018996079536693453,107,428,0.0,1.0,False
ATI,return,1,expanding,panel_company_effects,2024-11-30,2024-11-29,2024-12-31,-0.0852583913832598,0.00020730725989737825,0.02790847379981583,107,428,0.0,1.0,False
CRS,return,1,expanding,panel_company_effects,2024-11-30,2024-11-29,2024-12-31,-0.1253865656432295,0.04218310512214161,0.029539889825679608,107,428,0.0,1.0,False
ENTG,return,1,expanding,panel_company_effects,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.00427913945268725,0.025013650352152753,107,428,0.0,1.0,False
MTRN,return,1,expanding,panel_company_effects,2024-11-30,2024-11-29,2024-12-31,-0.144784726056028,0.021513752798583155,0.018996079536693453,107,428,0.0,1.0,False
ENTG,return,1,expanding,business_pair_ridge,2024-11-30,2024-11-29,2024-12-31,-0.0621982494843027,0.06744157895523697,0.025013650352152753,107,214,0.0,1.0,False
MTRN,return,1,expanding,business_pair_ridge,2024-11-30,2024-11-29,2024-12-31,-0.144784726056028,0.024099413172624342,0.018996079536693453,107,214,0.0,1.0,False
ATI,return,1,expanding,business_pair_ridge,2024-11-30,2024-11-29,2024-12-31,-0.0852583913832598,0.058804039571693265,0.02790847379981583,107,214,0.0,1.0,False
CRS,return,1,expanding,business_pair_ridge,2024-11-30,2024-11-29,2024-12-31,-0.1253865656432295,0.09068210769850206,0.029539889825679608,107,214,0.0,1.0,False
ATI,variance,1,expanding,pooled_ridge,2024-11-30,2024-11-29,2024-12-31,0.0001436901373393,0.0006492610262635679,0.0005630935436310265,107,428,0.0,1.0,False
CRS,variance,1,expanding,pooled_ridge,2024-11-30,2024-11-29,2024-12-31,0.0003666555859449,0.0005526993544810334,0.0007982595156509398,107,428,0.0,1.0,False
ENTG,variance,1,expanding,pooled_ridge,2024-11-30,2024-11-29,2024-12-31,0.0006679502077047,0.0009304908186725822,0.0006597855224041301,107,428,0.0,1.0,False
MTRN,variance,1,expanding,pooled_ridge,2024-11-30,2024-11-29,2024-12-31,0.0003792350392532,0.0005250309746760221,0.0008263970885180336,107,428,0.0,1.0,False
ATI,variance,1,expanding,pooled_forest,2024-11-30,2024-11-29,2024-12-31,0.0001436901373393,0.0005424338168124366,0.0005630935436310265,107,428,0.0,1.0,False
CRS,variance,1,expanding,pooled_forest,2024-11-30,2024-11-29,2024-12-31,0.0003666555859449,0.0005727699565374961,0.0007982595156509398,107,428,0.0,1.0,False
ENTG,variance,1,expanding,pooled_forest,2024-11-30,2024-11-29,2024-12-31,0.0006679502077047,0.0006664301011750571,0.0006597855224041301,107,428,0.0,1.0,False
MTRN,variance,1,expanding,pooled_forest,2024-11-30,2024-11-29,2024-12-31,0.0003792350392532,0.00058700106685279,0.0008263970885180336,107,428,0.0,1.0,False
ATI,variance,1,expanding,pooled_boost,2024-11-30,2024-11-29,2024-12-31,0.0001436901373393,0.0006910791941724515,0.0005630935436310265,107,428,0.0,1.0,False
CRS,variance,1,expanding,pooled_boost,2024-11-30,2024-11-29,2024-12-31,0.0003666555859449,0.0006491776686387121,0.0007982595156509398,107,428,0.0,1.0,False
ENTG,variance,1,expanding,pooled_boost,2024-11-30,2024-11-29,2024-12-31,0.0006679502077047,0.0007457658101879459,0.0006597855224041301,107,428,0.0,1.0,False
MTRN,variance,1,expanding,pooled_boost,2024-11-30,2024-11-29,2024-12-31,0.0003792350392532,0.0006977514106636321,0.0008263970885180336,107,428,0.0,1.0,False
ATI,variance,1,expanding,panel_company_effects,2024-11-30,2024-11-29,2024-12-31,0.0001436901373393,0.0009468217651959219,0.0005630935436310265,107,428,0.0,1.0,False
CRS,variance,1,expanding,panel_company_effects,2024-11-30,2024-11-29,2024-12-31,0.0003666555859449,0.0008660062235436437,0.0007982595156509398,107,428,0.0,1.0,False
ENTG,variance,1,expanding,panel_company_effects,2024-11-30,2024-11-29,2024-12-31,0.0006679502077047,0.0008347453477748631,0.0006597855224041301,107,428,0.0,1.0,False
MTRN,variance,1,expanding,panel_company_effects,2024-11-30,2024-11-29,2024-12-31,0.0003792350392532,0.000539849844063962,0.0008263970885180336,107,428,0.0,1.0,False
ENTG,variance,1,expanding,business_pair_ridge,2024-11-30,2024-11-29,2024-12-31,0.0006679502077047,0.0006569621836187749,0.0006597855224041301,107,214,0.0,1.0,False
MTRN,variance,1,expanding,business_pair_ridge,2024-11-30,2024-11-29,2024-12-31,0.0003792350392532,0.0004944742292570681,0.0008263970885180336,107,214,0.0,1.0,False
